# method=RADIAL_SYMMETRY
# roi=[32, 25, 48, 50]
# auto_polarity=True
# invert=True
# blur_sigma=1.2
# radial_grad_threshold=2.0
# annulus_enabled=True
# annulus_auto=True
# annulus_r_inner_px=0.0
# annulus_r_outer_px=0.0
# annulus_profile_smooth=3
# fps=485.201
# start_frame=0
# end_frame=200
# um_per_px=0.066528
# um_per_px_source=dataset_default
# postprocess_ot3_qc_enabled=True
# postprocess_ot3_q_min=0.0
# postprocess_ot3_jump_max_px=50.0
# postprocess_ot3_drift_enabled=True
# postprocess_ot3_drift_window_s=1.0
# postprocess_ot3_drift_window_frames=485
# postprocess_ot3_lost_frames=0
# postprocess_ot3_lost_fraction=0
frame,t_s,x_px,y_px,quality,peak,lost,lost_reason,x_corr_px,y_corr_px,x_corr_um,y_corr_um
102,0.210222155,48.912193,55.997708,0.168155,0.000000,0,,-0.017250249,0.35131558,-0.0011476245,0.023372323
103,0.212283157,48.632881,55.756910,0.141158,0.500000,0,,-0.29656225,0.11051758,-0.019729693,0.0073525134
104,0.214344158,48.658093,55.665038,0.134842,0.707107,0,,-0.27135025,0.018645577,-0.018052389,0.001240453
105,0.216405160,48.823675,55.566841,0.138637,1.000000,0,,-0.10576825,-0.079551423,-0.0070365501,-0.0052923971
106,0.218466161,48.846993,55.657326,0.145670,0.500000,0,,-0.082450249,0.010933577,-0.0054852501,0.00072738902
107,0.220527163,48.963843,55.446515,0.129312,1.414214,0,,0.034399751,-0.19987742,0.0022885467,-0.013297445
108,0.222588164,48.842907,55.430717,0.158087,0.500000,0,,-0.086536249,-0.21567542,-0.0057570836,-0.014348455
109,0.224649166,49.035884,54.991706,0.165641,0.000000,0,,0.10644075,-0.65468642,0.0070812903,-0.043554978
110,0.226710168,48.691889,55.489264,0.145485,1.000000,0,,-0.23755425,-0.15712842,-0.015804009,-0.01045344
111,0.228771169,48.689504,55.518719,0.140992,0.707107,0,,-0.23993925,-0.12767342,-0.015962678,-0.0084938575
112,0.230832171,48.954669,55.780562,0.129676,1.414214,0,,0.025225751,0.13416958,0.0016782188,0.0089260336
113,0.232893172,48.933318,55.738476,0.144439,1.414214,0,,0.0038747512,0.092083577,0.00025777945,0.0061261362
114,0.234954174,49.136999,55.728130,0.152631,0.500000,0,,0.20755575,0.081737577,0.013808269,0.0054378375
115,0.237015175,49.458978,55.601047,0.169016,1.414214,0,,0.52953475,-0.045345423,0.035228888,-0.0030167403
116,0.239076177,48.807346,55.339938,0.144791,1.414214,0,,-0.12209725,-0.30645442,-0.0081228858,-0.0203878
117,0.241137178,49.197160,54.933382,0.158334,0.000000,0,,0.26771675,-0.71301042,0.01781066,-0.047435157
118,0.243198180,48.919407,55.249040,0.143794,1.118034,0,,-0.010036249,-0.39735242,-0.00066769156,-0.026435062
119,0.245259181,48.573772,55.658938,0.140898,1.000000,0,,-0.35567125,0.012545577,-0.023662097,0.00083463215
120,0.247320183,48.903278,55.701963,0.142423,0.000000,0,,-0.026165249,0.055570577,-0.0017407217,0.0036969994
121,0.249381184,48.919974,55.388202,0.147372,0.500000,0,,-0.0094692488,-0.25819042,-0.00062997018,-0.017176892
122,0.251442186,48.878778,55.707852,0.134187,1.118034,0,,-0.050665249,0.061459577,-0.0033706577,0.0040887827
123,0.253503187,48.781867,55.848020,0.144503,0.707107,0,,-0.14757625,0.20162758,-0.0098179527,0.013413879
124,0.255564189,49.104671,55.571252,0.160307,0.707107,0,,0.17522775,-0.075140423,0.011657552,-0.0049989421
125,0.257625190,48.614257,55.859141,0.136033,1.000000,0,,-0.31518625,0.21274858,-0.020968711,0.014153737
126,0.259686192,48.510188,55.554787,0.141842,1.000000,0,,-0.41925525,-0.091605423,-0.027892213,-0.0060943256
127,0.261747193,48.366964,55.626825,0.143774,0.707107,0,,-0.56247925,-0.019567423,-0.037420619,-0.0013017815
128,0.263808195,48.427884,55.932080,0.143377,1.581139,0,,-0.50155925,0.28568758,-0.033367734,0.019006223
129,0.265869196,48.528539,56.002207,0.137812,1.118034,0,,-0.40090425,0.35581458,-0.026671358,0.023671632
130,0.267930198,48.722391,56.130818,0.140465,0.500000,0,,-0.20705225,0.48442558,-0.013774772,0.032227865
131,0.269991200,48.491259,55.854138,0.131101,1.000000,0,,-0.43818425,0.20774558,-0.029151522,0.013820898
132,0.272052201,48.771696,55.859386,0.134419,1.000000,0,,-0.15774725,0.21299358,-0.010494609,0.014170037
133,0.274113203,48.936313,55.654772,0.143800,0.707107,0,,0.0068697512,0.0083795771,0.00045703081,0.00055747651
134,0.276174204,48.936700,55.544768,0.139559,1.000000,0,,0.0072567512,-0.10162442,0.00048277715,-0.0067608696
135,0.278235206,48.927616,55.650607,0.137394,0.500000,0,,-0.0018272488,0.0042145771,-0.00012156321,0.00028038739
136,0.280296207,48.923260,56.003638,0.138643,0.707107,0,,-0.0061832488,0.35724558,-0.00041135917,0.023766834
137,0.282357209,48.866237,55.410245,0.146669,0.707107,0,,-0.063206249,-0.23614742,-0.0042049853,-0.015710416
138,0.284418210,49.076422,55.567075,0.142665,0.707107,0,,0.14697875,-0.079317423,0.0097782024,-0.0052768295
139,0.286479212,48.935032,55.955545,0.127398,0.707107,0,,0.0055887512,0.30915258,0.00037180844,0.020567303
140,0.288540213,49.269303,55.589231,0.146863,0.000000,0,,0.33985975,-0.057161423,0.02261019,-0.0038028351
141,0.290601215,49.463620,55.391773,0.144287,1.802776,0,,0.53417675,-0.25461942,0.035537711,-0.016939321
142,0.292662216,48.823373,55.702893,0.144830,0.707107,0,,-0.10607025,0.056500577,-0.0070566415,0.0037588704
143,0.294723218,48.992295,55.639497,0.164210,0.500000,0,,0.062851751,-0.0068954229,0.0041814013,-0.00045873869
144,0.296784219,48.950709,55.766280,0.136825,0.500000,0,,0.021265751,0.11988758,0.0014147679,0.0079758807
145,0.298845221,48.901975,55.688294,0.141860,0.500000,0,,-0.027468249,0.041901577,-0.0018274077,0.0027876281
146,0.300906222,48.933828,55.988227,0.132388,1.000000,0,,0.0043847512,0.34183458,0.00029170873,0.022741571
147,0.302967224,48.936461,55.721443,0.119738,0.000000,0,,0.0070177512,0.075050577,0.00046687695,0.0049929648
148,0.305028225,48.837009,55.518491,0.135506,0.500000,0,,-0.092434249,-0.12790142,-0.0061494657,-0.0085090259
149,0.307089227,48.825895,55.551421,0.143871,0.500000,0,,-0.10354825,-0.094971423,-0.0068888579,-0.0063182588
150,0.309150228,48.586501,55.595491,0.139658,1.118034,0,,-0.34294225,-0.050901423,-0.022815262,-0.0033863699
151,0.311211230,48.502772,55.940994,0.114541,0.500000,0,,-0.42667125,0.29460158,-0.028385585,0.019599254
152,0.313272232,48.614683,55.913785,0.131922,1.000000,0,,-0.31476025,0.26739258,-0.02094037,0.017789093
153,0.315333233,48.566871,55.771565,0.144288,1.000000,0,,-0.36257225,0.12517258,-0.024121207,0.0083274812
154,0.317394235,48.691026,55.950788,0.133631,0.500000,0,,-0.23841725,0.30439558,-0.015861423,0.020250829
155,0.319455236,48.949199,55.770336,0.137859,0.707107,0,,0.019755751,0.12394358,0.0013143106,0.0082457183
156,0.321516238,48.666183,55.469775,0.141991,0.500000,0,,-0.26326025,-0.17661742,-0.017514178,-0.011750004
157,0.323577239,49.195856,55.878489,0.133177,0.707107,0,,0.26641275,0.23209658,0.017723908,0.015440921
158,0.325638241,49.345516,55.974857,0.141360,0.500000,0,,0.41607275,0.32846458,0.027680488,0.021852091
159,0.327699242,49.148166,56.165837,0.128320,1.118034,0,,0.21872275,0.51944458,0.014551187,0.034557609
160,0.329760244,48.840597,55.765743,0.134665,0.500000,0,,-0.088846249,0.11935058,-0.0059107632,0.0079401552
161,0.331821245,49.033075,55.860823,0.144982,0.500000,0,,0.10363175,0.21443058,0.0068944131,0.014265637
162,0.333882247,48.984458,55.920589,0.152719,0.000000,0,,0.055014751,0.27419658,0.0036600214,0.01824175
163,0.335943248,48.862469,56.137708,0.147449,0.500000,0,,-0.066974249,0.49131558,-0.0044556628,0.032686243
164,0.338004250,49.367466,55.751152,0.155390,1.000000,0,,0.43802275,0.10475958,0.029140778,0.0069694451
165,0.340065251,49.061327,55.791962,0.158063,0.500000,0,,0.13188375,0.14556958,0.0087739622,0.0096844528
166,0.342126253,49.034947,55.397495,0.151348,0.500000,0,,0.10550375,-0.24889742,0.0070189536,-0.016558648
167,0.344187254,48.928816,55.293886,0.135900,1.118034,0,,-0.00062724876,-0.35250642,-4.1729605e-05,-0.023451547
168,0.346248256,48.668218,55.701650,0.137004,1.000000,0,,-0.26122525,0.055257577,-0.017378793,0.0036761761
169,0.348309257,48.689925,55.498320,0.140795,0.500000,0,,-0.23951825,-0.14807242,-0.01593467,-0.0098509621
170,0.350370259,48.793923,55.323776,0.149841,0.000000,0,,-0.13552025,-0.32261642,-0.0090158911,-0.021463025
171,0.352431260,49.038355,55.583307,0.133847,0.500000,0,,0.10891175,-0.063085423,0.007245681,-0.004196947
172,0.354492262,49.049628,55.576027,0.140346,0.707107,0,,0.12018475,-0.070365423,0.0079956511,-0.0046812709
173,0.356553263,48.978273,55.797292,0.160737,1.118034,0,,0.048829751,0.15089958,0.0032485457,0.010039047
174,0.358614265,49.099200,55.694365,0.139848,0.707107,0,,0.16975675,0.047972577,0.011293577,0.0031915196
175,0.360675267,48.943057,55.493801,0.151791,1.000000,0,,0.013613751,-0.15259142,0.00090569564,-0.010151602
176,0.362736268,48.731080,55.598950,0.147670,1.000000,0,,-0.19836325,-0.047442423,-0.01319671,-0.0031562495
177,0.364797270,48.715304,55.774226,0.141301,0.500000,0,,-0.21413925,0.12783358,-0.014246256,0.0085045122
178,0.366858271,48.564259,55.695585,0.128607,0.707107,0,,-0.36518425,0.049192577,-0.024294978,0.0032726838
179,0.368919273,48.506268,55.755225,0.142507,1.118034,0,,-0.42317525,0.10883258,-0.028153003,0.0072404137
180,0.370980274,49.004478,56.207568,0.140618,0.707107,0,,0.075034751,0.56117558,0.0049919119,0.037333889
181,0.373041276,48.689421,55.540360,0.132974,1.118034,0,,-0.24002225,-0.10603242,-0.0159682,-0.007054125
182,0.375102277,48.935419,55.760194,0.159724,0.500000,0,,0.0059757512,0.11380158,0.00039755478,0.0075709913
183,0.377163279,48.974653,55.880701,0.136391,1.000000,0,,0.045209751,0.23430858,0.0030077143,0.015588081
184,0.379224280,48.669375,55.569691,0.127314,1.500000,0,,-0.26006825,-0.076701423,-0.01730182,-0.0051027923
185,0.381285282,48.972429,55.434416,0.165233,0.707107,0,,0.042985751,-0.21197642,0.0028597561,-0.014102367
186,0.383346283,48.913437,55.374110,0.146086,0.500000,0,,-0.016006249,-0.27228242,-0.0010648637,-0.018114405
187,0.385407285,48.915585,55.475487,0.148987,0.707107,0,,-0.013858249,-0.17090542,-0.00092196157,-0.011369996
188,0.387468286,48.557336,55.441581,0.129402,0.000000,0,,-0.37210725,-0.20481142,-0.024755551,-0.013625694
189,0.389529288,48.689575,55.448560,0.144082,0.500000,0,,-0.23986825,-0.19783242,-0.015957955,-0.013161395
190,0.391590289,48.655910,55.535893,0.131503,0.500000,0,,-0.27353325,-0.11049942,-0.01819762,-0.0073513056
191,0.393651291,49.142022,55.582095,0.138018,0.000000,0,,0.21257875,-0.064297423,0.014142439,-0.0042775789
192,0.395712292,48.909144,55.862303,0.142198,0.500000,0,,-0.020299249,0.21591058,-0.0013504684,0.014364099
193,0.397773294,48.976926,55.803874,0.149208,0.500000,0,,0.047482751,0.15748158,0.0031589325,0.010476934
194,0.399834295,49.243527,55.842433,0.137805,0.707107,0,,0.31408375,0.19604058,0.020895364,0.013042188
195,0.401895297,49.209764,55.445620,0.142543,1.118034,0,,0.28032075,-0.20077242,0.018649179,-0.013356988
196,0.403956299,48.831947,55.230666,0.164939,0.500000,0,,-0.097496249,-0.41572642,-0.0064862304,-0.027657447
197,0.406017300,48.847944,55.587922,0.143442,1.118034,0,,-0.081499249,-0.058470423,-0.005421982,-0.0038899203
198,0.408078302,48.828661,55.870211,0.137954,0.707107,0,,-0.10078225,0.22381858,-0.0067048414,0.014890202
199,0.410139303,49.165567,55.637287,0.151239,0.707107,0,,0.23612375,-0.0091054229,0.015708841,-0.00060576557
200,0.412200305,48.536622,55.723224,0.145261,1.118034,0,,-0.39282125,0.076831577,-0.026133612,0.0051114512
